C50/C50train/AlexanderSmith/223300newsML.txt 
term tf-idf document_term_frequency
590,000 0.0 0
$1=515 0.0 0
africa-european 0.0 0
ships' 0.0 0
downtim 0.0 0
war-induc 0.0 0
drought-stricken 0.0 0
acacia 0.0 0
sub-saharan 0.0 0
nature' 0.0 0
emulsifi 0.0 0
food-substitut 0.0 0
fao' 0.0 0
mahamat 0.0 0
hassam 0.0 0
pastil 0.0 0
sudan 0.0 0
forag 0.0 0
sudan' 0.0 0
caravan 0.0 0
gell 0.0 0
koran 0.0 0
glue 0.0 0
nutriti 0.0 0
sodium 0.0 0
super-tre 0.0 0
squash-bal 0.0 0
blob 0.0 0
quartz-lik 0.0 0
kitir 0.0 0
tarlah 0.0 0
corlo 0.0 0
300-500 0.0 0
$285,000 0.0 0
seneg 0.0 0
end-novemb 0.0 0
120-130,000 0.0 0
year-on 0.0 0
285,000 0.0 0
end-januari 0.0 0
21-27 0.0 0
1996/87 0.0 0
mpb 0.0 0
twenty-foot 0.0 0
bag-lin 0.0 0
cameroun 0.0 0
spliethoff 0.0 0
gerken 0.0 0
nedlloyd 0.0 0
belg 0.0 0
cmb 0.0 0
delma 0.0 0
sdv 0.0 0
exporters/forward 0.0 0
fio 0.0 0
3,750 0.0 0
conveyor 0.0 0
tip-up 0.0 0
ncv 0.0 0
leblond 0.0 0
tripartit 0.0 0
kouam 0.0 0
siglei 0.0 0
gepex 0.0 0
ekra 0.0 0
three-tonn 0.0 0
hussaini 0.0 0
15-tonn 0.0 0
centre-west 0.0 0
duekou 0.0 0
guilgo 0.0 0
cpa 0.0 0
dynamis 0.0 0
palm-oil 0.0 0
cpa' 0.0 0
137,000 0.0 0
non-cpa 0.0 0
cocoa-produc 0.0 0
icco 0.0 0
850-900,000 0.0 0
trees' 0.0 0
mouldi 0.0 0
moist 0.0 0
southward 0.0 0
25-30,000 0.0 0
announcem 0.0 0
tail-off 0.0 0
streetchildren 0.0 0
supect 0.0 0
marie-odil 0.0 0
shoot-at-sight 0.0 0
gendamri 0.0 0
apprehend 0.0 0
miscarri 0.0 0
ltdh 0.0 0
gendarm 0.0 0
chari 0.0 0
part: 0.0 0
non-appl 0.0 0
gendarmeri 0.0 0
mbaibougu 0.0 0
djimong 0.0 0
faya 0.0 0
largeau 0.0 0
wrongdoer 0.0 0
fianga 0.0 0
mayo-kebbi 0.0 0
tikri 0.0 0
caisab 0.0 0
710,000 0.0 0
720,000-tonn 0.0 0
issia 0.0 0
villagers' 0.0 0
untrim 0.0 0
phibro' 0.0 0
chocodi 0.0 0
hi-jack 0.0 0
aregu 0.0 0
ibc 0.0 0
adroh 0.0 0
debloquag 0.0 0
european-bas 0.0 0
disag 0.0 0
85-15 0.0 0
$1=551 0.0 0
8mm 0.0 0
inter-trop 0.0 0
drier 0.0 0
bushtrack 0.0 0
20mm 0.0 0
month-end 0.0 0
21.8mm 0.0 0
evenut 0.0 0
230,000-250,000 0.0 0
3,337 0.0 0
farmgate-to-ship 0.0 0
misdirect 0.0 0
unecaci 0.0 0
traitant 0.0 0
sellers' 0.0 0
husk 0.0 0
390,000-410,000 0.0 0
130,000-140,000 0.0 0
greyish 0.0 0
conakri 0.0 0
higher-than-budget 0.0 0
back-seat 0.0 0
november-octob 0.0 0
mahamet 0.0 0
tahi 0.0 0
kherallah 0.0 0
204,600 0.0 0
157,476 0.0 0
264,557 0.0 0
209,750 0.0 0
ondr 0.0 0
cotontchad' 0.0 0
61,808 0.0 0
83,991 0.0 0
pala 0.0 0
moundou 0.0 0
kelo 0.0 0
koumra 0.0 0
7.24 0.0 0
7.12 0.0 0
malloum 0.0 0
colonis 0.0 0
coton 0.0 0
cfdt 0.0 0
cotex 0.0 0
sahr 0.0 0
1,000-tonn 0.0 0
$1=530 0.0 0
17-19 0.0 0
99.29 0.0 0
95/96 0.0 0
12,840,000 0.0 0
25-member 0.0 0
cents/lb 0.0 0
96-june 0.0 0
treke 0.0 0
blackpod 0.0 0
front' 0.0 0
bondouk 0.0 0
30mm 0.0 0
yamassoukro 0.0 0
42mm 0.0 0
104mm 0.0 0
423mm 0.0 0
self-financ 0.0 0
three-tranch 0.0 0
reset 0.0 0
spot-driven 0.0 0
410,000 0.0 0
35-40,000 0.0 0
668,000 0.0 0
oct-mar 0.0 0
ducan 0.0 0
full-to-capac 0.0 0
much-delai 0.0 0
pascal 0.0 0
yaodamnadji 0.0 0
125-seat 0.0 0
658 0.0 0
multi-parti 0.0 0
wadal 0.0 0
abdelkad 0.0 0
kamougu 0.0 0
bawoyeu 0.0 0
pre-stuf 0.0 0
27-parti 0.0 0
17-parti 0.0 0
lol 0.0 0
choua 0.0 0
percent-shar 0.0 0
200,000-250,000 0.0 0
burwel 0.0 0
$237 0.0 0
jeep-bas 0.0 0
oilmen 0.0 0
moslem-christian 0.0 0
doba' 0.0 0
well-dril 0.0 0
makki 0.0 0
mois 0.0 0
kett 0.0 0
chrisitan 0.0 0
ex-prim 0.0 0
baway 0.0 0
$813 0.0 0
$4,400 0.0 0
adand 0.0 0
cotecna 0.0 0
30-inch 0.0 0
404 0.0 0
kribi 0.0 0
415,836 0.0 0
856,732 0.0 0
barem 0.0 0
219090 0.0 0
blohorn 0.0 0
palmoil 0.0 0
rushworth 0.0 0
blohorn' 0.0 0
palmindustri 0.0 0
socfin 0.0 0
going-rat 0.0 0
sipef 0.0 0
safipar 0.0 0
oil-bas 0.0 0
dinor 0.0 0
savon 0.0 0
640,000-650,000 0.0 0
730,000 0.0 0
707,000 0.0 0
555,000 0.0 0
95-97 0.0 0
7-8 0.0 0
husseini 0.0 0
late-januari 0.0 0
rata 0.0 0
donor-back 0.0 0
screen-bas 0.0 0
660,ooo 0.0 0
doeen't 0.0 0
loose-bean 0.0 0
afcc 0.0 0
bag-load 0.0 0
tranship 0.0 0
aboput 0.0 0
bali 0.0 0
oic 0.0 0
26-27 0.0 0
volutari 0.0 0
paian 0.0 0
nainggolan 0.0 0
57-member 0.0 0
800-850,000 0.0 0
90-100 0.0 0
deform 0.0 0
unders 0.0 0
fungal 0.0 0
december-harvest 0.0 0
enza 0.0 0
diabi 0.0 0
cooperative-lik 0.0 0
logisit 0.0 0
shimmer 0.0 0
non-neglig 0.0 0
mpsc 0.0 0
1240 0.0 0
$343 0.0 0
cms' 0.0 0
$32-3/8 0.0 0
206,700 0.0 0
gas-pow 0.0 0
cms; 0.0 0
fluor 0.0 0
390,000 0.0 0
brickner 0.0 0
first-shift 0.0 0
gulda 0.0 0
non-gm 0.0 0
peregrine' 0.0 0
faciltii 0.0 0
luckei 0.0 0
28.6 0.0 0
particuarli 0.0 0
mid-14 0.0 0
hagenlocker' 0.0 0
currenli 0.0 0
officer' 0.0 0
great-grandson 0.0 0
f-serieswel 0.0 0
btion 0.0 0
farmingtil 0.0 0
nasser' 0.0 0
haworth 0.0 0
$211.5 0.0 0
steelcas 0.0 0
$114.7 0.0 0
hackett 0.0 0
pre-wir 0.0 0
cubicl 0.0 0
steelcase' 0.0 0
prewir 0.0 0
haworth' 0.0 0
movabl 0.0 0
johanneson 0.0 0
montari 0.0 0
shawn 0.0 0
sebr 0.0 0
talon 0.0 0
recchia 0.0 0
toluca 0.0 0
galant 0.0 0
177,707 0.0 0
autowork 0.0 0
19-dai 0.0 0
19,931 0.0 0
pre-strik 0.0 0
straight-tim 0.0 0
over-tim 0.0 0
darwinian 0.0 0
taillight 0.0 0
phillippi: 0.0 0
'we'll 0.0 0
years.' 0.0 0
leuliett 0.0 0
delphi' 0.0 0
$26.4 0.0 0
leuliette' 0.0 0
actuat 0.0 0
wiper 0.0 0
fast-ris 0.0 0
$2.24 0.0 0
non-ford 0.0 0
booker 0.0 0
englehart 0.0 0
development: 0.0 0
donaldson; 0.0 0
parry-jones; 0.0 0
kohr 0.0 0
medium-car 0.0 0
merkenich 0.0 0
dunton 0.0 0
large/luxuri 0.0 0
front-driv 0.0 0
beeen 0.0 0
plaform 0.0 0
hoffa 0.0 0
impound 0.0 0
teamsterg 0.0 0
teamsters' 0.0 0
41,002 0.0 0
zack 0.0 0
quindel 0.0 0
485,605 0.0 0
mail-in 0.0 0
511,268 0.0 0
carey' 0.0 0
local' 0.0 0
tabul 0.0 0
dmv 0.0 0
lemon 0.0 0
45-dai 0.0 0
dmv' 0.0 0
good-faith 0.0 0
r.l 0.0 0
polk 0.0 0
90-pound 0.0 0
lift-gat 0.0 0
1991-1993 0.0 0
voyag 0.0 0
shear 0.0 0
1,271,575 0.0 0
581,686 0.0 0
inaccur 0.0 0
liftgat 0.0 0
1984-95 0.0 0
low-spe 0.0 0
621,000 0.0 0
windstar 0.0 0
motoren-werk 0.0 0
signfic 0.0 0
kelsey-hay 0.0 0
5,236 0.0 0
23,801 0.0 0
detroit/hamtramck 0.0 0
autodata 0.0 0
deibel 0.0 0
wisc 0.0 0
c3p 0.0 0
blumberg 0.0 0
sdrc 0.0 0
cad/cam 0.0 0
bienkowski 0.0 0
catia 0.0 0
foundyl 0.0 0
daratech 0.0 0
half-dai 0.0 0
ford: 0.0 0
today; 0.0 0
computer-simul 0.0 0
lobo 0.0 0
$686 0.0 0
eek 0.0 0
automotov 0.0 0
$634 0.0 0
$619 0.0 0
$671 0.0 0
usl 0.0 0
$558 0.0 0
$31.4 0.0 0
1,452,000 0.0 0
1,435,000 0.0 0
tinson 0.0 0
wide-spread 0.0 0
responded: 0.0 0
$38,060 0.0 0
four-seat 0.0 0
zx2 0.0 0
16-valv 0.0 0
camshaft 0.0 0
slk 0.0 0
xk8 0.0 0
gunman 0.0 0
57-year 0.0 0
estrang 0.0 0
boyfriend 0.0 0
haller 0.0 0
hard-work 0.0 0
177,803 0.0 0
och 0.0 0
amherst 0.0 0
20,374 0.0 0
haggle-fre 0.0 0
pressure-fre 0.0 0
lechtzin 0.0 0
100th 0.0 0
101st 0.0 0
sport/utilti 0.0 0
cr-v 0.0 0
bussman 0.0 0
110-115 0.0 0
trotman: 0.0 0
janicki 0.0 0
virag 0.0 0
arborn 0.0 0
axel 0.0 0
stylis 0.0 0
rancor 0.0 0
unsual 0.0 0
$515 0.0 0
$396.7 0.0 0
$111 0.0 0
$1.57 0.0 0
$39.1 0.0 0
$565 0.0 0
$312 0.0 0
2,085,000 0.0 0
2,060,000 0.0 0
30.4 0.0 0
32.2 0.0 0
1,182,000 0.0 0
1,235,000 0.0 0
new-model 0.0 0
10,297 0.0 0
5,911 0.0 0
pro-hoffa 0.0 0
230,111 0.0 0
214,906 0.0 0
402,420 0.0 0
420,408 0.0 0
215,276 0.0 0
68,934 0.0 0
187,144 0.0 0
rotondo 0.0 0
205,393 0.0 0
61,213 0.0 0
144,180 0.0 0
176,339 0.0 0
8,722; 0.0 0
74,860 0.0 0
92,918 0.0 0
74,914; 0.0 0
49,121 0.0 0
912,037 0.0 0
865,378 0.0 0
auto-haul 0.0 0
drive-awai 0.0 0
two-passeng 0.0 0
sleek-look 0.0 0
12-volt 0.0 0
anti-lock 0.0 0
36-month 0.0 0
$33,995 0.0 0
wall-mount 0.0 0
prizm 0.0 0
sub-categori 0.0 0
corolla 0.0 0
nummi 0.0 0
fremont 0.0 0
ingersol 0.0 0
cami 0.0 0
77,000 0.0 0
188,000 0.0 0
206,491 0.0 0
scheidt 0.0 0
seiner 0.0 0
chevrolet-geo 0.0 0
179,628 0.0 0
177,073 0.0 0
2,271,022 0.0 0
95,022 0.0 0
42,835 0.0 0
autoworkers' 0.0 0
11,072 0.0 0
108,533 0.0 0
6,582 0.0 0
oswald 0.0 0
bosch 0.0 0
suppliers: 0.0 0
areas; 0.0 0
quality; 0.0 0
draining 0.0 0
sgt 0.0 0
goodlein 0.0 0
foreman 0.0 0
aker 0.0 0
assault-typ 0.0 0
christi 0.0 0
wwj 0.0 0
ammo 0.0 0
reload 0.0 0
saiid 0.0 0
committeemen 0.0 0
cowork 0.0 0
resolt 0.0 0
atoma 0.0 0
kari 0.0 0
hulsei 0.0 0
5,100 0.0 0
repoort 0.0 0
est/1330 0.0 0
deadin 0.0 0
594 0.0 0
inger 0.0 0
hazel 0.0 0
o'leari 0.0 0
$2.64 0.0 0
lobacarro 0.0 0
29-year-old 0.0 0
1/2-hour 0.0 0
fragement 0.0 0
gerry' 0.0 0
vahanian 0.0 0
center' 0.0 0
computer-intens 0.0 0
uaw-ford 0.0 0
spill-ov 0.0 0
us$120 0.0 0
fok 0.0 0
'86 0.0 0
me...i 0.0 0
bristli 0.0 0
hand-on-heart 0.0 0
t'ai 0.0 0
strident 0.0 0
frought 0.0 0
conjur 0.0 0
laissez 0.0 0
1997-relat 0.0 0
guffaw 0.0 0
ex-lawmak 0.0 0
conservative-mind 0.0 0
983 0.0 0
reprehens 0.0 0
yellowbird 0.0 0
abettor 0.0 0
wing-tat 0.0 0
245 0.0 0
ex-app 0.0 0
preordain 0.0 0
glaringli 0.0 0
abominable...i 0.0 0
burial 0.0 0
chinese-sponsor 0.0 0
involved...w 0.0 0
china...in 0.0 0
simplist 0.0 0
charismat 0.0 0
helmsman 0.0 0
180,000-member 0.0 0
resoundingli 0.0 0
under-the-t 0.0 0
carve-up 0.0 0
legislatures' 0.0 0
saddest 0.0 0
rights...i 0.0 0
h-share 0.0 0
clincher 0.0 0
tung-the-victor 0.0 0
plege 0.0 0
mumbl 0.0 0
radical-left 0.0 0
untrammel 0.0 0
policeman' 0.0 0
gameplan 0.0 0
hom 0.0 0
red-cloak 0.0 0
reindeer 0.0 0
fanciest 0.0 0
yuletid 0.0 0
merriment 0.0 0
underprivileg 0.0 0
quasi-autonom 0.0 0
melancholi 0.0 0
pre-nostalgia 0.0 0
supper 0.0 0
150-plu 0.0 0
sleigh 0.0 0
effortlessli 0.0 0
self-confid 0.0 0
through-train 0.0 0
investitur 0.0 0
gazet 0.0 0
legislatures...thi 0.0 0
cession 0.0 0
dorothi 0.0 0
yiu-chu 0.0 0
garrett 0.0 0
ambasador 0.0 0
balloch 0.0 0
cornish 0.0 0
cornish' 0.0 0
hodler 0.0 0
tung-chan 0.0 0
leung' 0.0 0
laway 0.0 0
38-page 0.0 0
967 0.0 0
quizz 0.0 0
c.y 0.0 0
spiki 0.0 0
sportswear 0.0 0
traips 0.0 0
eve-of-vot 0.0 0
liang' 0.0 0
kin-shing: 0.0 0
population' 0.0 0
police' 0.0 0
interpol 0.0 0
banner-wav 0.0 0
staffordshir 0.0 0
colonel-in-chief 0.0 0
stafford 0.0 0
falkland 0.0 0
cermoni 0.0 0
tsing 0.0 0
globe-girdl 0.0 0
andrew' 0.0 0
consulate-gener 0.0 0
heir-to-the-thron 0.0 0
brittania 0.0 0
243 0.0 0
china-pick 0.0 0
about...ar 0.0 0
other...w 0.0 0
century-and-a-half-old 0.0 0
legco' 0.0 0
daw 0.0 0
242 0.0 0
gurkha 0.0 0
grassoot 0.0 0
secess 0.0 0
30/juli 0.0 0
k.c 0.0 0
working-level 0.0 0
yip 0.0 0
welter 0.0 0
joust 0.0 0
dissident-styl 0.0 0
undiplomat 0.0 0
decri 0.0 0
flareup 0.0 0
europe/east 0.0 0
riper 0.0 0
watersh 0.0 0
nishihara 0.0 0
negotiating...with 0.0 0
high-societi 0.0 0
cosmopolitan 0.0 0
newsstand 0.0 0
thailand-bas 0.0 0
sondhi 0.0 0
limthongul 0.0 0
ancestri 0.0 0
56,000 0.0 0
heung 0.0 0
half-truth 0.0 0
us$120,000 0.0 0
fifty-four 0.0 0
naisbitt 0.0 0
megatrend 0.0 0
socialit 0.0 0
up-and-com 0.0 0
catwalk 0.0 0
shuyi 0.0 0
apolit 0.0 0
chinese' 0.0 0
pictogram 0.0 0
fast-emerg 0.0 0
esquir 0.0 0
obedi 0.0 0
229 0.0 0
shimin 0.0 0
british-appoint 0.0 0
60.1 0.0 0
respondents' 0.0 0
thump 0.0 0
chinese-fund 0.0 0
one-hors 0.0 0
11...and 0.0 0
boxer' 0.0 0
ticklish 0.0 0
seneca-typ 0.0 0
seneca 0.0 0
three: 0.0 0
vintner 0.0 0
idv 0.0 0
sheppard' 0.0 0
jo 0.0 0
51p 0.0 0
2.0-3.0 0.0 0
ha 0.0 0
wiseman 0.0 0
unig 0.0 0
24.2 0.0 0
43.1 0.0 0
goodfella 0.0 0
thereabout 0.0 0
1.04-1.06 0.0 0
1.493 0.0 0
1.638 0.0 0
vitner 0.0 0
75p 0.0 0
1,350 0.0 0
918 0.0 0
newboult 0.0 0
igloo 0.0 0
hain 0.0 0
1,317-1/2p 0.0 0
icecream 0.0 0
60.6 0.0 0
$101.1 0.0 0
431p 0.0 0
thickest 0.0 0
buckland 0.0 0
unigate' 0.0 0
44.1 0.0 0
kraft' 0.0 0
malton 0.0 0
bacon 0.0 0
hargrav 0.0 0
spect 0.0 0
vitalit 0.0 0
ivel' 0.0 0
butterli 0.0 0
wincanton 0.0 0
taco 0.0 0
bonita 0.0 0
distilleri 0.0 0
$58.43 0.0 0
39.2 0.0 0
highland' 0.0 0
332p 0.0 0
got; 0.0 0
orknei 0.0 0
bunnahabhain 0.0 0
islai 0.0 0
cutti 0.0 0
sark 0.0 0
blender 0.0 0
macallan-glenlivet 0.0 0
suntori 0.0 0
macallan 0.0 0
food-to-deterg 0.0 0
drab 0.0 0
786 0.0 0
15-30 0.0 0
10.3p 0.0 0
half-year' 0.0 0
7.05p 0.0 0
anyh 0.0 0
84.40p 0.0 0
92.30p 0.0 0
66.57 0.0 0
1412 0.0 0
1283 0.0 0
23.6p 0.0 0
kahlua 0.0 0
courvoisi 0.0 0
258 0.0 0
baskin-robbin 0.0 0
baskin 0.0 0
492p 0.0 0
consenu 0.0 0
33.7p 0.0 0
44.9 0.0 0
66.0 0.0 0
boddington' 0.0 0
15.4p 0.0 0
2,370 0.0 0
1,194 0.0 0
596 0.0 0
637p 0.0 0
16.75 0.0 0
9.84 0.0 0
feel-good 0.0 0
8.8p 0.0 0
abf 0.0 0
quinnsworth 0.0 0
rivita 0.0 0
non-packag 0.0 0
280p 0.0 0
418-1/2p 0.0 0
ftse-al 0.0 0
subcontin 0.0 0
servi 0.0 0
427-1/2p 0.0 0
8-1/2p 0.0 0
715 0.0 0
51.10p 0.0 0
53.40p 0.0 0
434p 0.0 0
tactic' 0.0 0
liley-liv 0.0 0
obssess 0.0 0
bennet 0.0 0
convey 0.0 0
brewer-to-leisur 0.0 0
808p 0.0 0
1302 0.0 0
tetlei 0.0 0
skol 0.0 0
c-t' 0.0 0
taverns' 0.0 0
britvic 0.0 0
coral 0.0 0
henlei 0.0 0
56.3 0.0 0
wadworth 0.0 0
heineken 0.0 0
artoi 0.0 0
french-styl 0.0 0
bistro 0.0 0
748p 0.0 0
178 0.0 0
154.5 0.0 0
7.0p 0.0 0
298.9 0.0 0
82.0 0.0 0
365.3 0.0 0
bisping 0.0 0
heid 0.0 0
pontin' 0.0 0
anglia 0.0 0
longleat 0.0 0
pub-caf 0.0 0
1,850 0.0 0
ftse100 0.0 0
142p 0.0 0
642 0.0 0
500p 0.0 0
5.62 0.0 0
$704.1 0.0 0
5.707 0.0 0
abf' 0.0 0
3.11 0.0 0
afb' 0.0 0
humko 0.0 0
twine 0.0 0
426p 0.0 0
797 0.0 0
incras 0.0 0
fo 0.0 0
tocacco 0.0 0
nyren 0.0 0
scott-malden 0.0 0
lommerbergen 0.0 0
eemhof 0.0 0
89.9 0.0 0
take-hom 0.0 0
for-lik 0.0 0
barra 0.0 0
worbi 0.0 0
57.9 0.0 0
110.4 0.0 0
71.4 0.0 0
january.cash 0.0 0
168-175 0.0 0
155.7 0.0 0
6.24p 0.0 0
5.75p 0.0 0
thresher 0.0 0
casual-din 0.0 0
forthcoim 0.0 0
729p 0.0 0
757p 0.0 0
47.40 0.0 0
52.30 0.0 0
aberdeen 0.0 0
steak 0.0 0
99.68 0.0 0
stratford-upon-avon 0.0 0
pelican' 0.0 0
brightreason 0.0 0
180-strong 0.0 0
bella 0.0 0
piazza 0.0 0
pizzaland 0.0 0
laissez-fair 0.0 0
camra 0.0 0
uncondition 0.0 0
corbett 0.0 0
corbett."th 0.0 0
965 0.0 0
451p 0.0 0
972 0.0 0
frenet 0.0 0
acceller 0.0 0
bailey' 0.0 0
j&amp;b 0.0 0
471 0.0 0
perec 0.0 0
refranchis 0.0 0
479-1/2 0.0 0
77.01 0.0 0
pepsi 0.0 0
116.2 0.0 0
170.9 0.0 0
152.5 0.0 0
amylum 0.0 0
11.7p 0.0 0
17.0p 0.0 0
522 0.0 0
948 0.0 0
999.0 0.0 0
15.8p 0.0 0
14.9p 0.0 0
marston 0.0 0
evershad 0.0 0
marston' 0.0 0
smoothbrew 0.0 0
275p 0.0 0
667p 0.0 0
cask 0.0 0
caffrey' 0.0 0
belhaven 0.0 0
douro 0.0 0
vendom 0.0 0
82.52 0.0 0
vendome' 0.0 0
107.17 0.0 0
gehe 0.0 0
gehe' 0.0 0
johnathan 0.0 0
unichem' 0.0 0
523p 0.0 0
518p 0.0 0
13-1/2p 0.0 0
926p 0.0 0
657.6 0.0 0
chaon 0.0 0
aah 0.0 0
haskin 0.0 0
57.8 0.0 0
$97 0.0 0
198p 0.0 0
28p 0.0 0
m&amp; 0.0 0
thirty-thre 0.0 0
thirty-f 0.0 0
lagerfeld 0.0 0
703.6 0.0 0
699.5 0.0 0
kanoui 0.0 0
535.5 0.0 0
african-control 0.0 0
214.7 0.0 0
$166.3 0.0 0
whch 0.0 0
menswear 0.0 0
$1=1.2908 0.0 0
kwik 0.0 0
save' 0.0 0
contig 0.0 0
bowler 0.0 0
mini-vers 0.0 0
wall' 0.0 0
multipack 0.0 0
thud 0.0 0
sunniest 0.0 0
metoffic 0.0 0
cornetto 0.0 0
filler 0.0 0
151.6 0.0 0
98.6 0.0 0
higginson 0.0 0
burton' 0.0 0
debenham 0.0 0
102.8 0.0 0
139.0 0.0 0
high-fructros 0.0 0
elston 0.0 0
scottsbluff 0.0 0
144.3 0.0 0
bundaberg 0.0 0
37.6p 0.0 0
40.6p 0.0 0
lyle' 0.0 0
466p 0.0 0
period...ha 0.0 0
blra 0.0 0
$18.01 0.0 0
9.85 0.0 0
belguim 0.0 0
unchanng 0.0 0
thati 0.0 0
babycham 0.0 0
lemonad 0.0 0
$466 0.0 0
badger 0.0 0
804 0.0 0
blacthorn 0.0 0
gaymer 0.0 0
euromonitor 0.0 0
hooper' 0.0 0
hooch 0.0 0
merrydown 0.0 0
under-ag 0.0 0
wolverhampton 0.0 0
dudlei 0.0 0
carlsberg-tetley-bass 0.0 0
duopoli 0.0 0
2,624 0.0 0
iel 0.0 0
intrepreneur 0.0 0
448p 0.0 0
$1.493 0.0 0
$1.6477 0.0 0
idv' 0.0 0
liqueur 0.0 0
hooper 0.0 0
robinsons' 0.0 0
599.1 0.0 0
24.7p 0.0 0
awp 0.0 0
creami 0.0 0
783-1/2p 0.0 0
$148.2 0.0 0
$5.76 0.0 0
14.05p 0.0 0
979 0.0 0
contol 0.0 0
$491.8 0.0 0
373-1/2p 0.0 0
aganst 0.0 0
upmost 0.0 0
14-1/2p 0.0 0
803-1/2p 0.0 0
wakelei 0.0 0
195.1 0.0 0
7.21 0.0 0
bemoan 0.0 0
sprinkler 0.0 0
non-interventionist 0.0 0
highly-leverag 0.0 0
fund-hong 0.0 0
unaddress 0.0 0
above-market 0.0 0
mahmood 0.0 0
pradhan 0.0 0
one-perc 0.0 0
970.30 0.0 0
1,402.81 0.0 0
chavalit 0.0 0
yongchaiyudh 0.0 0
rowlei 0.0 0
lgt 0.0 0
seti 0.0 0
behold 0.0 0
harvard-bas 0.0 0
high-precis 0.0 0
finely-hon 0.0 0
highly-complex 0.0 0
klunk 0.0 0
nerissa 0.0 0
huaneng 0.0 0
20-percent 0.0 0
guangnan 0.0 0
goldlion 0.0 0
under-empow 0.0 0
politics-fraught 0.0 0
low-penetr 0.0 0
high-penetr 0.0 0
idd 0.0 0
pldt 0.0 0
primary/secondari 0.0 0
piltel 0.0 0
governments' 0.0 0
teledens 0.0 0
dst 0.0 0
trailblaz 0.0 0
reksa 0.0 0
us$640 0.0 0
felia 0.0 0
salim 0.0 0
socio-econom 0.0 0
3.31 0.0 0
education: 0.0 0
dst' 0.0 0
jfim 0.0 0
neumann 0.0 0
jfim' 0.0 0
armstrong' 0.0 0
symmetri 0.0 0
tina 0.0 0
13.5-time 0.0 0
12,933.98 0.0 0
7,687.18 0.0 0
overbought 0.0 0
thornton' 0.0 0
drumbeat 0.0 0
harbour' 0.0 0
chak 0.0 0
firecrack 0.0 0
siu-kwong 0.0 0
mpf 0.0 0
reassum 0.0 0
hk$3 0.0 0
us$385 0.0 0
nma' 0.0 0
hk$5 0.0 0
us$641 0.0 0
us$12.82 0.0 0
us$38.46 0.0 0
us$3.85 0.0 0
us$3.5 0.0 0
us$2.2 0.0 0
nma 0.0 0
insurers' 0.0 0
budden 0.0 0
disconcert 0.0 0
kong-dollar 0.0 0
dollar-u. 0.0 0
hk$1=us$7.8 0.0 0
unsanct 0.0 0
us$19.3 0.0 0
inviol 0.0 0
elini 0.0 0
non-compli 0.0 0
heathcot 0.0 0
melli 0.0 0
darsa 0.0 0
hadiputranto 0.0 0
hadinoto 0.0 0
calder 0.0 0
iwan 0.0 0
pontjowinoto 0.0 0
p.t 0.0 0
issuer' 0.0 0
paid-up 0.0 0
custodian 0.0 0
cover-up 0.0 0
contempt 0.0 0
woon-kwong 0.0 0
cross-bow 0.0 0
hkifa 0.0 0
forgiven 0.0 0
ipp 0.0 0
government-control 0.0 0
risk/reward 0.0 0
chesser 0.0 0
project-specif 0.0 0
high-reward 0.0 0
us$35 0.0 0
egat 0.0 0
bakun 0.0 0
ytl 0.0 0
datang 0.0 0
kepco 0.0 0
already-list 0.0 0
hilari 0.0 0
us$2.7 0.0 0
cepa 0.0 0
evening-out 0.0 0
trickledown 0.0 0
dearer 0.0 0
stock-pick 0.0 0
exception: 0.0 0
28-percent 0.0 0
hnp 0.0 0
kepco' 0.0 0
xiaopeng 0.0 0
meralco 0.0 0
ex-meralco 0.0 0
meralco' 0.0 0
tenaga 0.0 0
nasion 0.0 0
bihad 0.0 0
amah 0.0 0
child-car 0.0 0
sprog 0.0 0
filipinas' 0.0 0
remitt 0.0 0
suico 0.0 0
dark-hair 0.0 0
sparrow 0.0 0
overpass 0.0 0
days; 0.0 0
ledg 0.0 0
us$270 0.0 0
loneli 0.0 0
bedrol 0.0 0
chinese-speak 0.0 0
balabagan 0.0 0
84-year-old 0.0 0
331.59 0.0 0
13,444.85 0.0 0
305.01-point 0.0 0
kelvin 0.0 0
17,303 0.0 0
22,666 0.0 0
akihiro 0.0 0
naemura 0.0 0
17.17 0.0 0
19,034.54 0.0 0
312.54 0.0 0
747.70 0.0 0
6.58 0.0 0
51.25 0.0 0
0.66 0.0 0
7,739.94 0.0 0
7,598.93 0.0 0
lower-valu 0.0 0
securities' 0.0 0
lumpur' 0.0 0
big-cap 0.0 0
15.95 0.0 0
1,262.86 0.0 0
chang-joong 0.0 0
41.08 0.0 0
681.24 0.0 0
722.32 0.0 0
bb-plu 0.0 0
3,301.98 0.0 0
20.32 0.0 0
3,322.30 0.0 0
week-on-week 0.0 0
695-700 0.0 0
696.50 0.0 0
704.48 0.0 0
sti 0.0 0
2,150 0.0 0
2,241.28 0.0 0
2,252.46 0.0 0
2,475.3 0.0 0
burrel 0.0 0
nz$6.60 0.0 0
2,301.53 0.0 0
24.32 0.0 0
21.65 0.0 0
0.94 0.0 0
2,323.18 0.0 0
30-share 0.0 0
54.91 0.0 0
1.57 0.0 0
3,439.49 0.0 0
unbridl 0.0 0
'moral 0.0 0
hazard' 0.0 0
down-sid 0.0 0
suppport 0.0 0
anti-specul 0.0 0
well-docu 0.0 0
butler-henderson 0.0 0
inflation-fight 0.0 0
hard-earn 0.0 0
dread: 0.0 0
freebi 0.0 0
